,CustomerID,Recency,Frequency,Monetary,R,F,M,RFMscore
2187,15322.0,3570,1764,28546.559999999998,4,3,3,10
2188,15325.0,4944,2304,7763.52,3,3,2,8
2189,15326.0,9657,841,9039.589999999998,2,2,2,6
2190,15327.0,520,100,2087.5,5,1,1,7
2191,15329.0,6805,3249,59832.9,3,3,4,10
2192,15330.0,640,169,9294.48,5,1,2,8
2193,15332.0,12912,1225,58137.1,2,3,4,9
2194,15333.0,3328,256,16456.96,4,2,3,9
2195,15334.0,16005,9604,34380.36,2,4,3,9
2196,15335.0,1855,1225,5957.7,4,3,2,9
2197,15339.0,16008,7396,49370.02,2,4,3,9
2198,15341.0,1360,289,34348.84,4,2,3,9
2199,15342.0,3096,576,9746.16,4,2,2,8
2200,15343.0,1827,441,7654.5,4,2,2,8
2201,15344.0,1450,676,14662.439999999999,4,2,3,9
2202,15345.0,900,400,7870.8,5,2,2,9
2203,15346.0,5644,289,4291.139999999999,3,2,2,7
2204,15347.0,1830,25,1008.0,4,1,1,6
2205,15348.0,648,81,1422.36,5,1,1,7
2206,15349.0,12929,5041,32937.60999999999,2,4,3,9
2207,15350.0,1865,25,578.25,4,1,1,6
2208,15351.0,25822,47961,423690.5400000001,1,5,5,11
2209,15353.0,16850,3721,46977.32000000001,2,4,3,9
2210,15355.0,598,196,3878.7000000000007,5,1,2,8
2211,15356.0,105101,249001,1356296.9700000004,1,5,5,11
2212,15358.0,103884,303601,4599307.2,1,5,5,11
2213,15360.0,507,169,5563.09,5,1,2,8
2214,15361.0,2527,49,2932.4400000000005,4,1,1,6
2215,15363.0,5952,256,5216.0,3,2,2,7
2216,15364.0,3232,841,26482.510000000006,4,2,3,9
2217,15365.0,11447,12996,263832.48000000004,2,4,5,11
2218,15366.0,5564,1936,26510.440000000006,3,3,3,9
2219,15367.0,18715,9025,178371.05000000005,2,4,4,10
2220,15368.0,84,16,1787.7600000000002,5,1,1,7
2221,15370.0,18186,8836,224288.7,2,4,4,10
2222,15372.0,3699,729,54199.8,3,2,4,9
2223,15373.0,25087,17424,318900.12000000005,1,5,5,11
2224,15374.0,384,9,504.0,5,1,1,7
2225,15376.0,18507,13456,141700.95999999993,2,4,4,10
2226,15379.0,59392,37636,718438.26,1,5,5,11
2227,15380.0,3547,1296,60849.36,4,3,4,11
2228,15381.0,2089,64,4774.8,4,1,2,7
2229,15382.0,42547,91204,1798624.4199999997,1,5,5,11
2230,15384.0,10729,1681,26338.809999999998,2,3,3,8
2231,15385.0,480,144,3802.56,5,1,2,8
2232,15386.0,5766,961,12218.34,3,3,2,8
2233,15388.0,2700,100,1405.3999999999999,4,1,1,6
2234,15389.0,172,1,500.0,5,1,1,7
2235,15392.0,9850,7056,128984.52,2,4,4,10
2236,15393.0,2312,144,2782.32,4,1,1,6
2237,15394.0,16164,7225,185600.90000000002,2,4,4,10
2238,15395.0,2275,49,752.1500000000001,4,1,1,6
2239,15396.0,1568,196,4034.5199999999995,4,1,2,7
2240,15397.0,1734,36,564.0,4,1,1,6
2241,15398.0,3338,5329,98223.69000000002,4,4,4,12
2242,15399.0,1577,2500,40788.5,4,3,3,10
2243,15400.0,2347,144,8594.400000000001,4,1,2,7
2244,15402.0,7560,1764,26324.34,3,3,3,9
2245,15405.0,1512,64,2792.8,4,1,1,6
2246,15406.0,13253,2809,27067.629999999997,2,3,3,8
2247,15407.0,17008,21904,154917.52,2,5,4,11
2248,15408.0,8976,1156,9084.12,2,3,2,7
2249,15410.0,21209,14884,421002.4800000001,1,5,5,11
2250,15411.0,6736,9604,132195.14,3,4,4,11
2251,15412.0,1710,100,1905.3,4,1,1,6
2252,15414.0,1964,1521,30221.1,4,3,3,10
2253,15415.0,14711,2209,26301.66999999999,2,3,3,8
2254,15416.0,37984,36864,764989.4400000001,1,5,5,11
2255,15417.0,2380,784,14246.400000000001,4,2,2,8
2256,15419.0,192,64,1086.88,5,1,1,7
2257,15421.0,11031,2809,50369.08,2,3,3,8
2258,15422.0,1938,36,586.2,4,1,1,6
2259,15423.0,76,4,87.0,5,1,1,7
2260,15424.0,4318,289,6516.78,3,2,2,7
2261,15426.0,40967,75625,386119.25,1,5,5,11
2262,15427.0,10784,85264,417717.68,2,5,5,12
2263,15428.0,90,36,562.6800000000001,5,1,1,7
2264,15429.0,4435,6724,32582.7,3,4,3,10
2265,15432.0,230,100,1711.9,5,1,1,7
2266,15433.0,10353,1681,21865.3,2,3,3,8
2267,15434.0,5069,3025,57281.4,3,3,4,10
2268,15435.0,638,841,4329.410000000001,5,2,2,9
2269,15436.0,34497,84681,310715.25,1,5,5,11
2270,15437.0,11790,2025,9007.2,2,3,2,7
2271,15438.0,3275,625,3914.4999999999995,4,2,2,8
2272,15440.0,7412,3844,23788.16,3,4,3,10
2273,15442.0,496,4,1188.0,5,1,1,7
2274,15443.0,27635,138384,1195455.48,1,5,5,11
2275,15444.0,4003,45796,301998.9400000001,3,5,5,13
2276,15445.0,1320,25,567.5,5,1,1,7
2277,15447.0,2970,81,1396.53,4,1,1,6
2278,15448.0,8736,784,13849.92,2,2,2,6
2279,15449.0,9668,3600,58471.2,2,4,4,10
2280,15450.0,900,900,12895.199999999999,5,3,2,10
2281,15452.0,11637,3136,29594.88,2,3,3,8
2282,15453.0,25492,77841,382723.83,1,5,5,11
2283,15454.0,9050,625,4477.500000000001,2,2,2,6
2284,15456.0,18314,3364,25206.219999999998,2,4,3,9
2285,15457.0,15196,3364,13750.06,2,4,2,8
2286,15458.0,175,49,1131.48,5,1,1,7
2287,15460.0,19824,3136,11998.56,1,3,2,6
2288,15462.0,1597,121,2580.6,4,1,1,6
2289,15463.0,203,49,882.98,5,1,1,7
2290,15464.0,52390,24025,161920.75,1,5,4,10
2291,15465.0,21280,9409,713398.1399999999,1,4,5,10
2292,15466.0,4845,3249,19068.210000000003,3,3,3,9
2293,15467.0,5982,2704,27293.76,3,3,3,9
2294,15468.0,1224,576,11220.24,5,2,2,9
2295,15469.0,2320,576,12925.2,4,2,2,8
2296,15471.0,146,5329,33177.04,5,4,3,12
2297,15472.0,8588,5776,28238.56000000001,2,4,3,9
2298,15473.0,528,121,19483.2,5,1,3,9
2299,15475.0,2233,841,13169.19,4,2,2,8
2300,15478.0,2144,1936,61596.479999999996,4,3,4,11
2301,15480.0,5220,2025,40747.5,3,3,3,9
2302,15482.0,7403,9409,1055336.72,3,4,5,12
2303,15483.0,18984,7056,18921.84,1,4,3,8
2304,15484.0,10039,34969,671406.67,2,5,5,12
2305,15485.0,16216,7225,217982.5,2,4,4,10
2306,15488.0,184,4,182.64,5,1,1,7
2307,15489.0,6077,2500,56714.0,3,3,4,10
2308,15491.0,30096,23716,477413.86000000004,1,5,5,11
2309,15492.0,2268,1225,23081.099999999995,4,3,3,10
2310,15493.0,47217,83521,564535.49,1,5,5,11
2311,15494.0,11262,14884,156230.75999999998,2,5,4,11
2312,15497.0,3275,225,18933.0,4,2,3,9
2313,15498.0,102420,262144,6817996.8,1,5,5,11
2314,15500.0,2374,4624,76946.08000000002,4,4,4,12
2315,15502.0,38378,45369,2211990.09,1,5,5,11
2316,15503.0,23892,4356,9308.64,1,4,2,7
2317,15504.0,1053,169,686.79,5,1,1,7
2318,15505.0,9563,9409,350263.12,2,4,5,11
2319,15506.0,10425,25921,156504.88,2,5,4,11
2320,15507.0,7695,2025,21413.700000000004,3,3,3,9
2321,15508.0,19416,8464,92024.84,1,4,4,9
2322,15510.0,330,1,250.0,5,1,1,7
2323,15511.0,7291,24964,142283.74,3,5,4,12
2324,15512.0,2309,49,847.0,4,1,1,6
2325,15513.0,54435,94864,4545531.76,1,5,5,11
2326,15514.0,33826,27556,667937.52,1,5,5,11
2327,15516.0,688,225,936.45,5,2,1,8
2328,15517.0,6291,729,7209.81,3,2,2,7
2329,15518.0,43165,44100,403525.5,1,5,5,11
2330,15520.0,18,324,6183.0,5,2,2,9
2331,15521.0,33506,34225,555037.0,1,5,5,11
2332,15522.0,4047,3136,22287.440000000002,3,3,3,9
2333,15523.0,840,100,4120.1,5,1,2,8
2334,15524.0,24,1,440.0,5,1,1,7
2335,15525.0,18660,24336,114561.71999999999,2,5,4,11
2336,15526.0,132,16,593.76,5,1,1,7
2337,15527.0,22819,26244,393421.8600000001,1,5,5,11
2338,15528.0,6604,676,5962.58,3,2,2,7
2339,15529.0,109526,438244,2623241.1999999997,1,5,5,11
2340,15530.0,19772,11449,160212.17,1,4,4,9
2341,15531.0,5734,47961,431953.41000000003,3,5,5,13
2342,15532.0,41783,63001,392747.23,1,5,5,11
2343,15533.0,4580,6889,67028.31,3,4,4,11
2344,15535.0,18602,5184,36208.799999999996,2,4,3,9
2345,15537.0,3912,576,2662.0800000000004,3,2,1,6
2346,15539.0,287,1681,22076.86,5,3,3,11
2347,15540.0,165,225,3199.5000000000005,5,2,1,8
2348,15541.0,3306,841,2468.77,4,2,1,7
2349,15543.0,8064,784,3580.08,2,2,1,5
2350,15544.0,47853,67081,918597.8900000001,1,5,5,11
2351,15545.0,14147,6400,23117.600000000002,2,4,3,9
2352,15547.0,105483,483025,3412867.0000000005,1,5,5,11
2353,15549.0,26558,12996,191686.44,1,4,4,9
2354,15550.0,8670,3721,35113.430000000015,2,4,3,9
2355,15551.0,1044,841,12645.74,5,2,2,9
2356,15552.0,3689,289,1532.04,3,2,1,6
2357,15553.0,3300,3025,23591.15,4,3,3,10
2358,15554.0,3878,196,3040.7999999999997,3,1,1,5
2359,15555.0,122774,786769,4253040.819999999,1,5,5,11
2360,15556.0,744,961,8672.869999999999,5,3,2,10
2361,15557.0,532,361,8909.29,5,2,2,9
2362,15561.0,2967,729,21615.929999999997,4,2,3,9
2363,15562.0,351,1,134.55,5,1,1,7
2364,15563.0,16998,12769,158249.72,2,4,4,10
2365,15565.0,480,64,1385.2800000000004,5,1,1,7
2366,15567.0,126,49,1302.07,5,1,1,7
2367,15568.0,2198,2809,40189.369999999995,4,3,3,10
2368,15569.0,5417,961,42647.01,3,3,3,9
2369,15570.0,74852,101761,1323473.5799999998,1,5,5,11
2370,15571.0,2472,3249,37074.51,4,3,3,10
2371,15572.0,29943,44944,537085.04,1,5,5,11
2372,15573.0,5923,9409,57345.42999999999,3,4,4,11
2373,15574.0,54257,23104,102697.28,1,5,4,10
2374,15576.0,1591,1849,39618.91,4,3,3,10
2375,15577.0,6505,1521,10096.320000000002,3,3,2,8
2376,15578.0,2106,169,1652.3,4,1,1,6
2377,15579.0,9389,2304,15724.800000000001,2,3,3,8
2378,15581.0,37907,21609,540338.19,1,5,5,11
2379,15582.0,6432,1936,30048.040000000005,3,3,3,9
2380,15584.0,9538,14884,87944.92000000001,2,5,4,11
2381,15585.0,5456,961,14114.300000000001,3,3,2,8
2382,15587.0,1615,81,8223.119999999999,4,1,2,7
2383,15589.0,8055,841,13877.369999999999,2,2,2,6
2384,15592.0,1104,576,9325.92,5,2,2,9
2385,15593.0,350,25,999.0,5,1,1,7
2386,15594.0,10194,10609,182493.34000000003,2,4,4,10
2387,15596.0,22912,5929,108307.43,1,4,4,9
2388,15597.0,770,484,7140.54,5,2,2,9
2389,15598.0,742,196,3369.52,5,1,1,7
2390,15599.0,6514,2704,39610.48,3,3,3,9
2391,15601.0,99042,168100,2778389.6,1,5,5,11
2392,15602.0,6380,2209,60999.88999999999,3,3,4,10
2393,15603.0,156,4,96.96,5,1,1,7
2394,15604.0,884,289,3678.6299999999997,5,2,1,8
2395,15605.0,13130,4489,80281.41,2,4,4,10
2396,15606.0,17094,5929,224852.31999999998,2,4,4,10
2397,15607.0,4368,169,1361.88,3,1,1,5
2398,15608.0,4616,3600,65620.8,3,4,4,11
2399,15609.0,2944,256,4775.68,4,2,2,8
2400,15610.0,306,36,674.76,5,1,1,7
2401,15611.0,5017,1849,68432.35000000002,3,3,4,10
2402,15612.0,291,36,1170.9,5,1,1,7
2403,15615.0,70728,178929,4399090.02,1,5,5,11
2404,15618.0,3408,2025,34958.29500000001,4,3,3,10
2405,15619.0,30,9,1009.2,5,1,1,7
2406,15620.0,19718,10000,155317.99999999997,1,4,4,9
2407,15621.0,143,256,20688.48,5,2,3,10
2408,15622.0,35512,34225,686268.6,1,5,5,11
2409,15623.0,2679,361,5719.57,4,2,2,8
2410,15624.0,6311,1156,19996.42,3,3,3,9
2411,15625.0,12320,4096,98192.64,2,4,4,10
2412,15626.0,8726,2401,33114.200000000004,2,3,3,8
2413,15628.0,22220,24025,444887.19999999995,1,5,5,11
2414,15630.0,6039,3600,71181.0,3,4,4,11
2415,15632.0,25507,27889,548646.77,1,5,5,11
2416,15634.0,255,225,3653.25,5,2,1,8
2417,15636.0,3769,625,18119.0,3,2,3,8
2418,15637.0,780,225,3350.4,5,2,1,8
2419,15639.0,3350,625,10633.0,4,2,2,8
2420,15640.0,85147,226576,5910068.36,1,5,5,11
2421,15641.0,27867,14161,224576.80000000002,1,4,4,9
2422,15643.0,8396,1089,21912.0,2,3,3,8
2423,15644.0,48927,53824,186421.28,1,5,4,10
2424,15645.0,936,2704,31824.52,5,3,3,11
2425,15646.0,10129,1225,15667.4,2,3,3,8
2426,15648.0,5589,576,15348.0,3,2,3,8
2427,15649.0,703,4,1632.0,5,1,1,7
2428,15651.0,4736,1024,20681.6,3,3,3,9
2429,15652.0,1911,441,7092.54,4,2,2,8
2430,15653.0,644,36,5264.639999999999,5,1,2,8
2431,15654.0,342,441,19373.13,5,2,3,10
2432,15655.0,8262,1156,19062.780000000002,2,3,3,8
2433,15656.0,8528,2209,35179.5,2,3,3,8
2434,15657.0,22,1,30.0,5,1,1,7
2435,15658.0,13147,2304,49156.799999999996,2,3,3,8
2436,15659.0,473,121,3370.9500000000007,5,1,1,7
2437,15660.0,14260,8100,144077.4,2,4,4,10
2438,15661.0,1606,25,1549.0,4,1,1,6
2439,15663.0,954,81,1243.2599999999998,5,1,1,7
2440,15664.0,850,289,6569.31,5,2,2,9
2441,15665.0,25020,13225,255554.15,1,4,5,10
2442,15667.0,507,169,3917.1600000000008,5,1,2,8
2443,15668.0,217,1,76.32000000000001,5,1,1,7
2444,15669.0,5992,1089,22583.22,3,3,3,9
2445,15670.0,3552,144,2076.6000000000004,4,1,1,6
2446,15671.0,14953,6084,207256.14,2,4,4,10
2447,15673.0,28452,19044,376219.74000000005,1,5,5,11
2448,15674.0,18208,12996,278912.4,2,4,5,11
2449,15675.0,3260,441,6797.49,4,2,2,8
2450,15676.0,22096,40804,694023.52,1,5,5,11
2451,15677.0,1617,1089,21688.59,4,3,3,10
2452,15678.0,624,144,4232.400000000001,5,1,2,8
2453,15679.0,6368,12100,85940.8,3,4,4,11
2454,15680.0,12435,6084,104027.04,2,4,4,10
2455,15681.0,8072,2809,75586.48000000001,2,3,4,9
2456,15683.0,1170,100,1937.5,5,1,1,7
2457,15687.0,30267,27556,496854.6,1,5,5,11
2458,15689.0,2523,81,2286.9,4,1,1,6
2459,15690.0,844,361,4555.44,5,2,2,9
2460,15691.0,504,4,273.6,5,1,1,7
2461,15692.0,336,144,2292.48,5,1,1,7
2462,15694.0,13340,6084,505393.19999999995,2,4,5,11
2463,15695.0,5852,484,9019.560000000001,3,2,2,7
2464,15696.0,32340,28224,455466.48000000004,1,5,5,11
2465,15699.0,306,324,5573.699999999999,5,2,2,9
2466,15700.0,14877,7396,59914.47999999999,2,4,4,10
2467,15701.0,18974,52900,351670.0,1,5,5,11
2468,15703.0,1320,25,1057.5,5,1,1,7
2469,15704.0,21174,13689,268353.54,1,4,5,10
2470,15705.0,1206,36,858.6000000000001,5,1,1,7
2471,15706.0,5280,3025,58330.799999999996,3,3,4,10
2472,15707.0,10979,42025,187980.89999999997,2,5,4,11
2473,15708.0,62020,74529,883223.25,1,5,5,11
2474,15709.0,1698,36,799.5,4,1,1,6
2475,15712.0,8509,2809,56835.079999999994,2,3,4,9
2476,15713.0,4724,361,6777.3,3,2,2,7
2477,15714.0,704,1156,11221.019999999999,5,3,2,10
2478,15716.0,29453,13689,128829.87,1,4,4,9
2479,15717.0,1638,49,1052.1000000000001,4,1,1,6
2480,15719.0,173886,866761,4682995.17,1,5,5,11
2481,15720.0,3072,16384,76637.44,4,5,4,13
2482,15721.0,924,7056,39597.600000000006,5,4,3,12
2483,15722.0,9364,4489,148151.07000000004,2,4,4,10
2484,15723.0,13832,1444,7246.599999999999,2,3,2,7
2485,15724.0,2626,121,2400.75,4,1,1,6
2486,15725.0,480,1024,13288.0,5,3,2,10
2487,15727.0,61298,90601,1552877.06,1,5,5,11
2488,15729.0,1060,25,425.0,5,1,1,7
2489,15730.0,9125,4900,78461.6,2,4,4,10
2490,15732.0,3768,196,4117.679999999999,3,1,2,6
2491,15733.0,2820,100,1623.0,4,1,1,6
2492,15734.0,3910,676,34825.700000000004,3,2,3,8
2493,15737.0,12192,5041,84356.51999999999,2,4,4,10
2494,15738.0,34205,29929,832548.66,1,5,5,11
2495,15739.0,528,64,3592.96,5,1,1,7
2496,15740.0,441,81,1393.9200000000003,5,1,1,7
2497,15743.0,6561,7396,66732.56,3,4,4,11
2498,15744.0,231,9,104.39999999999999,5,1,1,7
2499,15745.0,6294,3844,67864.58,3,4,4,11
2500,15746.0,3752,784,5512.639999999999,3,2,2,7
2501,15747.0,6712,8100,85197.6,3,4,4,11
2502,15748.0,800,400,2887.2000000000003,5,2,1,8
2503,15749.0,2835,100,445343.0,4,1,5,10
2504,15750.0,38733,84681,716747.55,1,5,5,11
2505,15752.0,67275,164025,1063773.0000000002,1,5,5,11
2506,15753.0,304,1,79.2,5,1,1,7
2507,15754.0,2884,784,12839.96,4,2,2,8
2508,15755.0,17832,19881,333359.25,2,5,5,12
2509,15756.0,30586,36481,100849.91,1,5,4,10
2510,15757.0,5357,2025,32148.9,3,3,3,9
2511,15758.0,216,81,1847.25,5,1,1,7
2512,15759.0,2242,49,1771.28,4,1,1,6
2513,15762.0,2669,1369,21598.75,4,3,3,10
2514,15763.0,3409,3721,66302.12000000002,4,4,4,12
2515,15764.0,31734,32400,590394.6,1,5,5,11
2516,15766.0,704,121,3465.6599999999994,5,1,1,7
2517,15768.0,4909,729,16789.41,3,2,3,8
2518,15769.0,21376,16900,7312853.600000001,1,5,5,11
2519,15773.0,50,100,6356.800000000001,5,1,2,8
2520,15774.0,1700,625,6769.999999999999,4,2,2,8
2521,15775.0,1715,49,734.3000000000001,4,1,1,6
2522,15776.0,2394,324,4349.16,4,2,2,8
2523,15777.0,5813,441,21989.309999999998,3,2,3,8
2524,15780.0,8162,841,13783.119999999999,2,2,2,6
2525,15781.0,2572,400,6909.200000000001,4,2,2,8
2526,15782.0,2587,1849,112433.81999999999,4,3,4,11
2527,15783.0,140,196,3448.2000000000003,5,1,1,7
2528,15785.0,14173,6889,193304.51,2,4,4,10
2529,15786.0,23456,70756,1308454.0,1,5,5,11
2530,15787.0,8000,40000,186652.0,2,5,4,11
2531,15789.0,8950,625,8782.5,2,2,2,6
2532,15790.0,340,1156,7437.500000000001,5,3,2,10
2533,15791.0,11919,5625,120951.75,2,4,4,10
2534,15793.0,1055,144,11587.32,5,1,2,8
2535,15795.0,6258,1764,25620.42,3,3,3,9
2536,15796.0,18719,17424,357536.52,2,5,5,12
2537,15797.0,2166,64,17659.2,4,1,3,8
2538,15799.0,14698,9604,86645.72,2,4,4,10
2539,15800.0,14465,13689,81536.13,2,4,4,10
2540,15801.0,4211,4096,68092.8,3,4,4,11
2541,15802.0,142,1,451.42,5,1,1,7
2542,15803.0,408,64,3326.560000000001,5,1,1,7
2543,15804.0,25992,69169,1106280.5699999998,1,5,5,11
2544,15805.0,47076,89401,1640965.82,1,5,5,11
2545,15806.0,5883,961,24321.979999999996,3,3,3,9
2546,15807.0,3480,2304,43387.2,4,3,3,10
2547,15808.0,66798,38025,711997.65,1,5,5,11
2548,15809.0,7258,1225,18051.95,3,3,3,9
2549,15810.0,20206,7921,123886.22,1,4,4,9
2550,15811.0,25057,17689,295076.45999999996,1,5,5,11
2551,15812.0,7682,1681,73846.74,3,3,4,10
2552,15813.0,9208,1600,52156.4,2,3,4,9
2553,15814.0,2764,5184,140063.76,4,4,4,12
2554,15815.0,8170,2401,102929.4,2,3,4,9
2555,15819.0,22702,15129,234370.35000000006,1,5,5,11
2556,15820.0,5423,289,3518.66,3,2,1,6
2557,15821.0,3306,3844,35399.52,4,4,3,11
2558,15822.0,5795,1089,29220.51,3,3,3,9
2559,15823.0,372,1,15.0,5,1,1,7
2560,15825.0,3440,400,10658.800000000001,4,2,2,8
2561,15826.0,8120,4624,112493.08000000002,2,4,4,10
2562,15827.0,24501,13225,211150.34999999998,1,4,4,9
2563,15829.0,6115,2601,32443.13999999999,3,3,3,9
2564,15830.0,1443,1521,22464.0,4,3,3,10
2565,15831.0,8746,4356,52446.24,2,4,4,10
2566,15832.0,13716,2916,45186.66,2,3,3,8
2567,15834.0,55214,72361,598565.35,1,5,5,11
2568,15835.0,9703,2500,47704.5,2,3,3,8
2569,15836.0,500,100,1373.7,5,1,1,7
2570,15837.0,1536,576,9407.52,4,2,2,8
2571,15838.0,24214,27889,5618394.359999999,1,5,5,11
2572,15839.0,5709,3844,65006.38,3,4,4,11
2573,15840.0,3504,729,9600.119999999999,4,2,2,8
2574,15841.0,7938,2209,57530.82,2,3,4,9
2575,15843.0,2424,64,951.6000000000001,4,1,1,6
2576,15844.0,506,121,1438.1399999999999,5,1,1,7
2577,15845.0,23518,19044,512224.26,1,5,5,11
2578,15847.0,3086,484,8563.939999999999,4,2,2,8
2579,15850.0,8323,8649,21843.84,2,4,3,9
2580,15852.0,4323,484,3535.6199999999994,3,2,1,6
2581,15853.0,1530,900,3324.0,4,3,1,8
2582,15854.0,23771,19044,409738.56,1,5,5,11
2583,15855.0,15164,6400,56979.2,2,4,4,10
2584,15856.0,87381,394384,10138205.92,1,5,5,11
2585,15857.0,252,196,4157.999999999999,5,1,2,8
2586,15858.0,36886,35344,268383.16000000003,1,5,5,11
2587,15860.0,23426,19321,134157.24,1,5,4,10
2588,15861.0,51471,291600,1699336.8,1,5,5,11
2589,15862.0,30396,21609,122433.36,1,5,4,10
2590,15863.0,784,324,1239.1200000000001,5,2,1,8
2591,15864.0,2967,400,38726.40000000001,4,2,3,9
2592,15865.0,5088,1600,35805.2,3,3,3,9
2593,15866.0,4343,1849,9111.269999999999,3,3,2,8
2594,15867.0,90067,210681,1748854.26,1,5,5,11
2595,15869.0,4155,225,2244.6,3,2,1,6
2596,15870.0,2368,5476,26006.560000000005,4,4,3,11
2597,15872.0,1512,11664,34155.00000000001,4,4,3,11
2598,15874.0,23213,14400,528705.6,1,4,5,10
2599,15877.0,1822,15876,61781.579999999994,4,5,4,13
2600,15880.0,35424,9216,31586.879999999997,1,4,3,8
2601,15881.0,9253,841,14540.31,2,2,3,7
2602,15882.0,7274,529,11876.28,3,2,2,7
2603,15883.0,718,2401,19427.52,5,3,3,11
2604,15885.0,1889,324,6828.3,4,2,2,8
2605,15886.0,720,144,2173.0800000000004,5,1,1,7
2606,15888.0,960,144,2019.72,5,1,1,7
2607,15889.0,25827,7225,35705.95,1,4,3,8
2608,15891.0,13560,3600,30700.8,2,4,3,9
2609,15894.0,13305,1369,9555.25,2,3,2,7
2610,15895.0,1639,121,1970.8700000000001,4,1,1,6
2611,15897.0,4268,484,4588.9800000000005,3,2,2,7
2612,15898.0,25349,7056,116241.71999999997,1,4,4,9
2613,15899.0,1472,16,225.0,4,1,1,6
2614,15900.0,1081,2209,15852.160000000002,5,3,3,11
2615,15901.0,7589,12321,39042.03,3,4,3,10
2616,15903.0,9379,5476,379380.24,2,4,5,11
2617,15904.0,240,900,4940.4,5,3,2,10
2618,15906.0,20198,22500,235153.49999999997,1,5,5,11
2619,15907.0,21269,51076,199494.72,1,5,4,10
2620,15909.0,1211,49,1343.58,5,1,1,7
2621,15910.0,42548,70756,326882.08,1,5,5,11
2622,15912.0,4097,361,5027.779999999999,3,2,2,7
2623,15916.0,23232,22801,226931.86,1,5,4,10
2624,15917.0,2964,144,1477.1999999999998,4,1,1,6
2625,15918.0,9382,1600,13369.2,2,3,2,7
2626,15919.0,15929,14884,64134.17999999999,2,5,4,11
2627,15920.0,9240,3600,10050.0,2,4,2,8
2628,15921.0,4128,576,7752.719999999999,3,2,2,7
2629,15922.0,4103,121,4064.5000000000005,3,1,2,6
2630,15923.0,7812,441,2668.68,3,2,1,6
2631,15925.0,2328,144,2485.8,4,1,1,6
2632,15930.0,1407,441,8959.230000000001,4,2,2,8
2633,15932.0,18096,13225,287025.05000000005,2,4,5,11
2634,15933.0,4264,5476,81952.04000000004,3,4,4,11
2635,15935.0,2870,144,5002.32,4,1,2,7
2636,15937.0,448,49,1017.4499999999999,5,1,1,7
2637,15938.0,4050,324,7282.44,3,2,2,7
2638,15939.0,17865,5776,464740.75999999995,2,4,5,11
2639,15940.0,311,1,35.8,5,1,1,7
2640,15942.0,1862,196,4724.159999999999,4,1,2,7
2641,15944.0,1656,36,1950.6000000000001,4,1,1,6
2642,15945.0,730,4,362.0,5,1,1,7
2643,15947.0,2378,841,49538.96,4,2,3,9
2644,15948.0,1880,3600,57314.4,4,4,4,12
2645,15949.0,964,361,6929.68,5,2,2,9
2646,15950.0,15820,9409,169236.87,2,4,4,10
2647,15951.0,6422,1681,29037.02,3,3,3,9
2648,15952.0,8057,7056,65680.44,2,4,4,10
2649,15953.0,14769,9409,160756.16,2,4,4,10
2650,15955.0,23732,33489,808175.5800000001,1,5,5,11
2651,15957.0,1302,1764,18013.38,5,3,3,11
2652,15958.0,518,49,730.4499999999999,5,1,1,7
2653,15963.0,1000,784,13181.280000000002,5,2,2,9
2654,15965.0,8389,12321,89784.57,2,4,4,10
2655,15967.0,11575,6400,31814.4,2,4,3,9
2656,15969.0,2152,400,13321.999999999998,4,2,2,8
2657,15970.0,3333,121,3455.1000000000004,4,1,1,6
2658,15971.0,5237,1225,146994.75,3,3,4,10
2659,15973.0,1464,16,1231.28,4,1,1,6
2660,15974.0,30385,30976,605818.4,1,5,5,11
2661,15975.0,2016,576,8904.24,4,2,2,8
2662,15976.0,18590,9216,41053.44,2,4,3,9
2663,15977.0,1721,4225,68557.45,4,4,4,12
2664,15978.0,3773,2401,53840.22,3,3,4,10
2665,15980.0,7104,1849,103150.98000000001,3,3,4,10
2666,15981.0,14689,9409,330622.56,2,4,5,11
2667,15983.0,30027,12544,164093.44,1,4,4,9
2668,15984.0,35725,66564,717402.54,1,5,5,11
2669,15985.0,7602,1369,42269.53999999999,3,3,3,9
2670,15986.0,420,196,2353.68,5,1,1,7
2671,15987.0,14072,16384,183394.56,2,5,4,11
2672,15988.0,494,676,4076.28,5,2,2,9
2673,15990.0,7877,2704,41189.72000000001,3,3,3,9
2674,15992.0,9,9,125.97,5,1,1,7
2675,15993.0,17630,294849,1508274.81,2,5,5,12
2676,15994.0,1728,1024,13256.64,4,3,2,9
2677,15996.0,30407,16129,131137.66,1,5,4,10
2678,15998.0,104658,254016,1552430.8800000001,1,5,5,11
2679,16000.0,18,81,111543.3,5,1,4,10
2680,16003.0,14631,10609,281743.11,2,4,5,11
2681,16005.0,21538,40401,116320.71,1,5,4,10
2682,16006.0,1688,64,811.2,4,1,1,6
2683,16007.0,45165,145161,645341.61,1,5,5,11
2684,16008.0,2417,1089,15799.74,4,3,3,10
2685,16009.0,10200,6724,79713.02,2,4,4,10
2686,16010.0,22368,6241,30999.6,1,4,3,8
2687,16011.0,38138,44100,704121.6,1,5,5,11
2688,16012.0,8774,8836,133037.26,2,4,4,10
2689,16013.0,16522,19321,5161153.4,2,5,5,12
2690,16014.0,28118,19044,89262.54,1,5,4,10
2691,16015.0,5626,32761,127523.54999999999,3,5,4,12
2692,16016.0,38652,50176,328274.24,1,5,5,11
2693,16017.0,1504,1024,6780.16,4,3,2,9
